Heures,Consommation,Prévision J-1,Prévision J,Fioul,Charbon,Gaz,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique,Fioul - TAC,Fioul - Cogén.,Fioul - Autres,Gaz - TAC,Gaz - Cogén.,Gaz - CCG,Gaz - Autres,Hydraulique - Fil de l?eau + éclusée,Hydraulique - Lacs,Hydraulique - STEP turbinage,Bioénergies - Déchets,Bioénergies - Biomasse,Bioénergies - Biogaz
22:45,,63500,63050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:00,64925,64900,64500,474,4668,3283,51047,2107,0,7985,-5,695,-5328,92,-334,800,-2137,-2679,-256,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
23:15,,63850,63600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:30,63662,62800,62700,474,4030,3434,50561,2080,0,7023,-28,702,-4615,87,-334,800,-2137,-2679,-256,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
23:45,,62550,62500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:00,63498,62300,61900,473,3970,3444,50589,2089,0,6764,-149,705,-4389,86,-807,800,-2131,-2153,-525,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
00:15,,61400,60900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:30,61417,60500,59900,474,3622,3432,50342,2159,0,5932,-442,707,-4810,84,-807,800,-2131,-2153,-525,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
00:45,,59150,58600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:00,58704,57800,57300,476,3183,3437,50299,2191,0,5767,-2153,703,-5199,80,-940,1000,-2002,-2506,-788,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
01:15,,57950,57500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:30,58368,58100,57700,475,3046,3423,50448,2203,0,5510,-2174,708,-5272,78,-940,1000,-2002,-2506,-788,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
01:45,,57850,57600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:00,57932,57600,57500,474,2867,3412,50336,2268,0,5470,-2135,710,-5469,76,-972,1000,-2452,-2770,-902,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
02:15,,57000,56750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:30,57347,56400,56000,474,2978,3407,50479,2243,0,5451,-2157,710,-6238,77,-972,1000,-2452,-2770,-902,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
02:45,,55600,55100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:00,55566,54800,54200,475,2735,3443,49293,2192,0,5279,-2383,710,-6177,76,-1000,1000,-2502,-3069,-1150,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
03:15,,54250,53650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:30,54457,53700,53100,474,2721,3445,49026,2125,0,5261,-2616,706,-6685,76,-1000,1000,-2502,-3069,-1150,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
03:45,,53200,52750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:00,53606,52700,52400,475,2362,3420,48683,2005,0,5312,-2768,705,-6588,72,-1000,1000,-2502,-2912,-892,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
04:15,,52700,52400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:30,53606,52700,52400,477,2246,3406,48601,1959,0,5324,-2767,703,-6344,70,-1000,1000,-2502,-2912,-892,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
04:45,,52950,52950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:00,54107,53200,53500,476,2307,3406,48907,1891,0,5413,-2762,702,-6234,71,-921,1000,-2287,-2778,-741,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
05:15,,54100,54300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:30,56030,55000,55100,473,2534,3381,49934,1871,0,5524,-2592,693,-5789,72,-921,1000,-2287,-2778,-741,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
05:45,,56000,56150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:00,57729,57000,57200,473,3023,3490,50269,1788,0,5701,-2111,695,-5601,78,800,1000,-2477,-3084,-579,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
06:15,,58550,58750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:30,61052,60100,60300,473,3899,3561,50234,1747,0,5792,-928,703,-4430,89,800,1000,-2477,-3084,-579,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
06:45,,61850,61900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:00,63807,63600,63500,474,4394,3944,50776,1659,0,6783,-360,713,-4576,94,438,800,-2657,-3006,-793,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
07:15,,64450,64350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:30,66169,65300,65200,536,4536,4711,51357,1602,0,8467,-11,719,-5749,96,438,800,-2657,-3006,-793,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
07:45,,65900,65800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:00,67103,66500,66400,644,4308,5327,51634,1494,23,8436,-9,727,-5480,97,-171,800,-2657,-2385,-912,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
08:15,,66750,66900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:30,68145,67000,67400,645,4736,5490,51688,1366,132,9025,-4,713,-5647,101,-171,800,-2657,-2385,-912,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
08:45,,67350,67900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:00,69056,67700,68400,653,4847,5637,51700,1241,316,9554,-2,713,-5603,102,-261,800,-2574,-2146,-739,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
09:15,,67850,68400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:30,69370,68000,68400,479,4775,5618,51659,1197,564,9914,-2,712,-5547,99,-261,800,-2574,-2146,-739,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
09:45,,68150,68300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:00,69379,68300,68200,480,4701,5583,51615,1136,819,9907,-1,697,-5556,98,-541,800,-2389,-2056,-900,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
10:15,,68100,68050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:30,69161,67900,67900,505,4725,5566,51642,1046,1071,9380,-2,699,-5470,99,-541,800,-2389,-2056,-900,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
10:45,,67900,67750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:00,68812,67900,67600,618,4634,5482,51288,1001,1272,9125,-2,705,-5310,99,-541,800,-2235,-1845,-642,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
11:15,,68000,67550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:30,68709,68100,67500,605,4484,5459,51354,960,1437,8321,-13,694,-4593,98,-541,800,-2235,-1845,-642,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
11:45,,68150,67650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,68853,68200,67800,601,4515,5415,51459,956,1564,7948,-30,705,-4280,98,-631,800,-1869,-1803,-830,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
12:15,,67500,67200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:30,67823,66800,66600,475,4524,5262,51132,1011,1638,7672,-36,709,-4564,97,-631,800,-1869,-1803,-830,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
12:45,,67400,67050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:00,67931,68000,67500,475,4495,5434,50884,1013,1669,7736,-38,717,-4455,98,-614,650,-1896,-2314,-560,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
13:15,,67000,66400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:30,66689,66000,65300,475,4303,5442,50813,998,1636,7361,-40,723,-5023,96,-614,650,-1896,-2314,-560,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
13:45,,65800,65200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:00,66384,65600,65100,487,4266,5470,50546,1035,1560,6984,-41,715,-4638,97,-533,650,-2496,-2754,-340,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
14:15,,65400,64900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:30,65935,65200,64700,476,4488,5459,50373,1032,1441,7641,-2,716,-5689,99,-533,650,-2496,-2754,-340,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
14:45,,64550,64050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:00,64524,63900,63400,475,4185,5460,50280,1022,1267,6901,-3,715,-5779,97,-511,604,-2657,-3071,-585,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
15:15,,63500,63000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:30,63690,63100,62600,476,4671,5370,50207,1017,1064,6608,-2,713,-6434,103,-511,604,-2657,-3071,-585,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
15:45,,62700,62200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:00,63184,62300,61800,476,4566,5378,49965,1045,805,6816,-360,721,-6229,103,-405,800,-2657,-3136,-502,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
16:15,,62150,61650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:30,62864,62000,61500,474,4376,5325,49920,981,522,7039,-355,733,-6150,101,-405,800,-2657,-3136,-502,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
16:45,,62200,61800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:00,63088,62400,62100,475,4533,5389,50005,907,248,6912,-3,728,-6106,103,-799,800,-2657,-2510,-671,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
17:15,,63150,62950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:30,64831,63900,63800,475,4757,5611,50130,899,65,8263,-3,731,-6097,104,-799,800,-2657,-2510,-671,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
17:45,,65850,65800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:00,68724,67800,67800,475,4744,5622,50193,902,22,11929,-3,733,-5893,99,-1000,800,-2657,-874,-28,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
18:15,,69100,69200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:30,70781,70400,70600,476,4781,5674,50260,903,2,11865,-2,731,-3909,100,-1000,800,-2657,-874,-28,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
18:45,,71150,71450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:00,72576,71900,72300,476,4946,5518,50265,909,0,13569,-2,723,-3829,99,-959,800,-2657,-1793,484,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
19:15,,71250,71650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:30,71335,70600,71000,475,4892,5597,50287,954,0,12713,-2,732,-4312,100,-959,800,-2657,-1793,484,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
19:45,,69700,70150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:00,69659,68800,69300,474,4739,5339,50307,1010,0,11292,-2,742,-4242,99,-999,800,-2657,-2657,-41,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
20:15,,67650,68150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:30,66974,66500,67000,474,4666,5282,50324,1005,0,10252,-2,732,-5759,99,-999,800,-2657,-2657,-41,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
20:45,,65450,65950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:00,65126,64400,64900,475,4511,4338,50364,1096,0,9290,-2,726,-5672,95,-981,771,-2657,-3115,-168,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
21:15,,63550,64050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:30,63171,62700,63200,474,4599,3623,50262,1087,0,8540,-2,723,-6135,94,-981,771,-2657,-3115,-168,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
21:45,,61700,62250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:00,61629,60700,61300,476,4521,3492,50181,1122,0,7168,-2,720,-6049,95,-442,800,-2617,-3200,89,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
22:15,,61150,61750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30,62075,61600,62200,474,4583,3165,50227,1076,0,7365,-80,722,-5458,94,-442,800,-2617,-3200,89,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
22:45,,62550,63150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:00,64439,63500,64100,475,4633,3107,50249,1050,0,9690,-80,723,-5407,92,324,800,-2338,-2582,-134,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
23:15,,62650,63200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:30,63381,61800,62300,474,4304,3338,50002,965,0,7310,-4,728,-3737,92,324,800,-2338,-2582,-134,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
23:45,,61900,62150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:00,63151,62000,62400,475,4809,3059,50147,991,0,6889,-4,731,-3947,98,-785,800,-2127,-1995,482,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
00:15,,60900,61200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:30,61087,59800,60000,474,4206,2944,49730,1005,0,5983,-249,729,-3736,91,-785,800,-2127,-1995,482,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
00:45,,58650,59000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:00,58408,57500,58000,474,3665,2997,49418,1031,0,5682,-1935,729,-3652,87,-645,925,-2151,-2011,755,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
01:15,,57750,57750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:30,58080,58000,57500,474,3418,2973,49848,1046,0,5460,-2731,729,-3136,85,-645,925,-2151,-2011,755,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
01:45,,57900,57200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:00,57448,57800,56900,474,3103,3069,49554,988,0,5436,-2734,733,-3175,81,-850,905,-2395,-2179,-66,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
02:15,,57050,56550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:30,56894,56300,56200,474,3248,3324,49806,1027,0,5271,-2259,739,-4737,84,-850,905,-2395,-2179,-66,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
02:45,,55350,55400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:00,55145,54400,54600,474,2593,3367,48936,1057,0,5049,-2318,745,-4757,76,-1000,975,-2469,-1963,-697,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
03:15,,53850,54050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:30,53992,53300,53500,475,2379,3372,48495,1054,0,5020,-2315,741,-5228,73,-1000,975,-2469,-1963,-697,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
03:45,,53050,53050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:00,53264,52800,52600,474,2235,3122,48561,1080,0,5009,-2789,735,-5165,70,-979,541,-2476,-2077,-833,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
04:15,,52900,52700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:30,53192,53000,52800,473,2343,2981,49075,1057,0,5204,-2784,737,-5895,70,-979,541,-2476,-2077,-833,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
04:45,,53350,53150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:00,53655,53700,53500,473,2516,3001,49302,1011,0,5233,-2779,742,-5842,73,-585,890,-2496,-2148,-209,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
05:15,,54650,54550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:30,55649,55600,55600,474,2973,3032,49654,981,0,5289,-2752,731,-4733,79,-585,890,-2496,-2148,-209,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
05:45,,56750,56450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:00,57374,57900,57300,474,3439,3129,49487,1018,0,5563,-1782,723,-4678,85,746,934,-2496,-2697,-37,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
06:15,,59400,59100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:30,60781,60900,60900,473,4203,3374,49847,1039,0,5793,-968,721,-3702,94,746,934,-2496,-2697,-37,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
06:45,,62400,62250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:00,63693,63900,63600,473,4774,3731,50104,1040,0,6673,-12,715,-3805,100,908,800,-2651,-2701,-393,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
07:15,,65050,64750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:30,66362,66200,65900,508,4851,4329,50147,1001,0,8883,-11,714,-4060,100,908,800,-2651,-2701,-393,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
07:45,,67150,66200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:00,66976,68100,66500,646,4969,4528,50172,979,24,8954,-9,721,-4009,104,123,800,-2651,-2168,455,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
08:15,,68400,67050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:30,68046,68700,67600,647,5104,4817,50286,1000,110,8902,-6,715,-3529,106,123,800,-2651,-2168,455,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
08:45,,68850,68000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:00,68777,69000,68400,651,5042,5004,50237,1017,218,9517,-5,709,-3612,105,-256,800,-2651,-1961,561,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
09:15,,69000,68750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:30,69393,69000,69100,474,5080,5261,50297,970,408,9920,-6,713,-3724,104,-256,800,-2651,-1961,561,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
09:45,,69000,69100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:00,69271,69000,69100,475,4960,5221,50216,915,582,9853,-5,707,-3652,102,-676,800,-2566,-1920,592,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
10:15,,68750,68800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:30,69092,68500,68500,474,4952,5080,50314,859,778,9991,-6,708,-4058,101,-676,800,-2566,-1920,592,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
10:45,,68300,68450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:00,68856,68100,68400,474,4900,5211,50222,883,896,9488,-5,708,-3921,102,-749,798,-2460,-1693,326,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
11:15,,68150,68400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:30,68793,68200,68400,474,4962,5143,50407,849,1052,9211,-5,710,-4008,102,-749,798,-2460,-1693,326,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
11:45,,68300,68750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,69081,68400,69100,472,5046,5219,50424,798,1112,9162,-6,711,-3856,103,-917,790,-1715,-1884,325,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
12:15,,67900,68500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:30,68218,67400,67900,474,4827,5158,50465,768,1169,8193,-6,718,-3548,102,-917,790,-1715,-1884,325,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
12:45,,67800,68600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:00,68147,68200,69300,474,4852,5202,50481,688,1165,8446,-6,715,-3870,102,-852,800,-2152,-2528,-70,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
13:15,,67100,68100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:30,67111,66000,66900,475,4809,5182,50501,734,1193,8661,-30,719,-5133,101,-852,800,-2152,-2528,-70,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
13:45,,65900,66650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:00,66680,65800,66400,475,4818,5216,50461,786,1101,8105,-35,727,-4973,102,-729,797,-2570,-2625,-190,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
14:15,,65500,66250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:30,66490,65200,66100,474,5071,5281,50446,714,988,8464,-37,724,-5634,105,-729,797,-2570,-2625,-190,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
14:45,,64150,65000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:00,64882,63100,63900,479,4664,5265,50377,675,843,7413,-33,730,-5531,102,-722,454,-2651,-2833,-257,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
15:15,,62950,63750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:30,64135,62800,63600,478,4887,5327,50379,660,656,7376,-33,727,-6322,106,-722,454,-2651,-2833,-257,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
15:45,,62400,63150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:00,63514,62000,62700,475,4622,5289,50381,635,474,7071,-6,734,-6161,103,-785,760,-2651,-2816,-476,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
16:15,,61750,62400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:30,63344,61500,62100,475,4673,5298,50415,600,277,7127,-6,731,-6247,104,-785,760,-2651,-2816,-476,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
16:45,,61850,62400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:00,63710,62200,62700,476,4865,5334,50392,554,124,7434,-6,724,-6188,106,-820,800,-2651,-1373,-1929,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
17:15,,63650,64100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:30,65575,65100,65500,475,4697,5370,50577,539,36,9328,-2,727,-6172,101,-820,800,-2651,-1373,-1929,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
17:45,,66950,67350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:00,68900,68800,69200,584,5120,5413,50596,550,6,11693,-2,743,-5802,104,-1000,800,-2651,-36,-632,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
18:15,,69800,70150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:30,70851,70800,71100,820,4693,5466,50606,572,0,11531,-2,742,-3577,102,-1000,800,-2651,-36,-632,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
18:45,,71500,71750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:00,72276,72200,72400,821,4932,5390,50596,598,0,12902,-2,744,-3704,103,-1000,800,-2631,-628,-628,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
19:15,,71400,71650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:30,71112,70600,70900,814,5038,5388,50605,603,0,12325,-2,750,-4408,104,-1000,800,-2631,-628,-628,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
19:45,,69700,70050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:00,69237,68800,69200,474,4932,5373,50614,619,0,10911,-2,750,-4435,102,-999,675,-2586,-2212,-695,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
20:15,,67500,67900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:30,66545,66200,66600,478,4820,5244,50618,603,0,10157,-2,750,-6122,101,-999,675,-2586,-2212,-695,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
20:45,,65000,65450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:00,64651,63800,64300,474,4526,4914,50629,616,0,8841,-2,743,-6090,98,-1000,-69,-2651,-2561,-693,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
21:15,,63000,63550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:30,62738,62200,62800,474,4576,4772,50621,630,0,8100,-2,748,-7180,100,-1000,-69,-2651,-2561,-693,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
21:45,,61350,62000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:00,61105,60500,61200,475,4350,4422,50467,638,0,6949,-2,743,-6938,97,-556,650,-2626,-2706,-668,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
22:15,,61050,61750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30,61116,61600,62300,474,4337,4234,50073,641,0,7152,-4,750,-6541,97,-556,650,-2626,-2706,-668,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
22:45,,62800,63550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:00,63928,64000,64800,475,4389,4203,50191,667,0,9107,-2,752,-5855,94,-271,527,-2418,-2448,351,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
23:15,,63050,63750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:30,62873,62100,62700,475,3670,4051,49947,658,0,7756,-3,750,-4430,87,-271,527,-2418,-2448,351,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
23:45,,62050,62350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:00,62593,62000,61800,476,3475,3897,49993,643,0,7605,-4,748,-4239,84,-931,-632,-2389,-2479,1114,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
00:15,,60950,60700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
